id,team_id,parent_id,number,event_id,rank,performance,bonus_points,comment,checked_out,checked_out_time
20576,52,85,NULL,1078,1,10.51,5,NULL,0,0000-00-00 00:00:00
20577,55,87,NULL,1078,4,13.3,2,NULL,0,0000-00-00 00:00:00
20578,53,86,NULL,1078,0,---,0,NULL,0,0000-00-00 00:00:00
20580,32,22,NULL,1078,2,11.29,4,NULL,0,0000-00-00 00:00:00
20581,231,102,NULL,1078,0,---,0,NULL,0,0000-00-00 00:00:00
20590,17,15,NULL,1079,0,---,0,NULL,0,0000-00-00 00:00:00
20591,58,90,NULL,1079,3,18.31,3,NULL,0,0000-00-00 00:00:00
20592,15,13,NULL,1079,0,---,0,NULL,0,0000-00-00 00:00:00
20594,52,85,NULL,1079,1,15.19,5,NULL,0,0000-00-00 00:00:00
20595,55,87,NULL,1079,4,19.59,2,NULL,0,0000-00-00 00:00:00
20596,53,86,NULL,1079,0,---,0,NULL,0,0000-00-00 00:00:00
20598,32,22,NULL,1079,2,15.41,4,NULL,0,0000-00-00 00:00:00
20599,231,102,NULL,1079,0,---,0,NULL,0,0000-00-00 00:00:00
20608,17,15,NULL,1080,0,---,0,NULL,0,0000-00-00 00:00:00
20609,58,90,NULL,1080,5,17.03,1,NULL,0,0000-00-00 00:00:00
20610,15,13,NULL,1080,3,13.37,3,NULL,0,0000-00-00 00:00:00
20612,52,85,NULL,1080,2,11.66,4,NULL,0,0000-00-00 00:00:00
20613,55,87,NULL,1080,1,10.59,5,NULL,0,0000-00-00 00:00:00
20614,53,86,NULL,1080,4,13.91,2,NULL,0,0000-00-00 00:00:00
20616,32,22,NULL,1080,6,19.03,0,NULL,0,0000-00-00 00:00:00
20617,231,102,NULL,1080,0,---,0,NULL,0,0000-00-00 00:00:00
20626,17,15,NULL,1081,0,---,0,NULL,0,0000-00-00 00:00:00
20627,58,90,NULL,1081,6,29.28,0,NULL,0,0000-00-00 00:00:00
20628,15,13,NULL,1081,5,22.41,1,NULL,0,0000-00-00 00:00:00
20630,52,85,NULL,1081,1,19.53,5,NULL,0,0000-00-00 00:00:00
20631,55,87,NULL,1081,3,20.65,3,NULL,0,0000-00-00 00:00:00
20632,53,86,NULL,1081,2,19.81,4,NULL,0,0000-00-00 00:00:00
20634,32,22,NULL,1081,4,20.72,2,NULL,0,0000-00-00 00:00:00
20635,231,102,NULL,1081,0,---,0,NULL,0,0000-00-00 00:00:00
20644,17,15,NULL,1082,0,---,0,NULL,0,0000-00-00 00:00:00
20645,58,90,NULL,1082,3,10.56,3,NULL,0,0000-00-00 00:00:00
20646,15,13,NULL,1082,6,11.25,0,NULL,0,0000-00-00 00:00:00
20648,52,85,NULL,1082,1,10.07,5,NULL,0,0000-00-00 00:00:00
20649,55,87,NULL,1082,5,11.06,1,NULL,0,0000-00-00 00:00:00
20650,53,86,NULL,1082,2,10.1,4,NULL,0,0000-00-00 00:00:00
20652,32,22,NULL,1082,4,10.75,2,NULL,0,0000-00-00 00:00:00
20653,231,102,NULL,1082,7,12.28,0,NULL,0,0000-00-00 00:00:00
20662,17,15,NULL,1083,0,---,0,NULL,0,0000-00-00 00:00:00
20663,58,90,NULL,1083,0,DO,0,NULL,0,0000-00-00 00:00:00
20664,15,13,NULL,1083,0,DJ,0,NULL,0,0000-00-00 00:00:00
20666,52,85,NULL,1083,3,9.05,3,NULL,0,0000-00-00 00:00:00
20667,55,87,NULL,1083,2,8.38,4,NULL,0,0000-00-00 00:00:00
20668,53,86,NULL,1083,1,7.81,5,NULL,0,0000-00-00 00:00:00
20670,32,22,NULL,1083,0,DO,0,NULL,0,0000-00-00 00:00:00
20671,231,102,NULL,1083,0,------,0,NULL,0,0000-00-00 00:00:00
20680,17,15,NULL,1084,0,------,0,NULL,0,0000-00-00 00:00:00
20681,58,90,NULL,1084,0,DJ,0,NULL,0,0000-00-00 00:00:00
20682,15,13,NULL,1084,0,------,0,NULL,0,0000-00-00 00:00:00
20684,52,85,NULL,1084,2,30.57,4,NULL,0,0000-00-00 00:00:00
20685,55,87,NULL,1084,3,31.06,3,NULL,0,0000-00-00 00:00:00
20686,53,86,NULL,1084,1,28.91,5,NULL,0,0000-00-00 00:00:00
20688,32,22,NULL,1084,4,45.47,2,NULL,0,0000-00-00 00:00:00
20689,231,102,NULL,1084,5,50.03,1,NULL,0,0000-00-00 00:00:00
20698,41,68,NULL,1195,4,6.7,1.5,,0,0000-00-00 00:00:00
20699,12,6,NULL,1195,19,9.43,0,,0,0000-00-00 00:00:00
20700,102,74,NULL,1195,12,7.27,0,,0,0000-00-00 00:00:00
20702,20,18,NULL,1195,10,7.11,0,,0,0000-00-00 00:00:00
20704,13,8,NULL,1195,15,8.39,0,,0,0000-00-00 00:00:00
20705,78,40,NULL,1195,0,OT,0,,0,0000-00-00 00:00:00
20706,110,61,NULL,1195,3,6.67,3,,0,0000-00-00 00:00:00
20707,47,77,NULL,1195,0,OT,0,,0,0000-00-00 00:00:00
20708,99,78,NULL,1195,0,---,0,,0,0000-00-00 00:00:00
20709,49,92,NULL,1195,21,9.98,0,,0,0000-00-00 00:00:00
20710,39,65,NULL,1195,20,9.78,0,,0,0000-00-00 00:00:00
20711,75,37,NULL,1195,4,6.7,1.5,,0,0000-00-00 00:00:00
20713,104,72,NULL,1195,2,6.61,4,,0,0000-00-00 00:00:00
20714,85,48,NULL,1195,8,7.02,0,,0,0000-00-00 00:00:00
20715,37,66,NULL,1195,18,9.08,0,,0,0000-00-00 00:00:00
20716,82,44,NULL,1195,0,OT,0,,0,0000-00-00 00:00:00
20717,100,76,NULL,1195,11,7.24,0,,0,0000-00-00 00:00:00
20718,3,1,NULL,1195,1,6.32,5,,0,0000-00-00 00:00:00
20719,107,64,NULL,1195,0,OT,0,NULL,0,0000-00-00 00:00:00
20721,153,52,NULL,1195,14,8.22,0,,0,0000-00-00 00:00:00
20722,180,19,NULL,1195,7,6.98,0,,0,0000-00-00 00:00:00
20723,90,53,NULL,1195,16,8.56,0,,0,0000-00-00 00:00:00
20724,97,59,NULL,1195,17,8.58,0,,0,0000-00-00 00:00:00
20725,91,54,NULL,1195,9,7.08,0,,0,0000-00-00 00:00:00
20726,129,47,NULL,1195,5,6.77,0,,0,0000-00-00 00:00:00
20727,74,36,NULL,1195,13,8.2,0,,0,0000-00-00 00:00:00
20728,41,68,NULL,1196,0,OT,0,,0,0000-00-00 00:00:00
20729,12,6,NULL,1196,14,6.7,0,,0,0000-00-00 00:00:00
20730,102,74,NULL,1196,11,6.1,0,,0,0000-00-00 00:00:00
20732,20,18,NULL,1196,3,5.33,3,,0,0000-00-00 00:00:00
20734,13,8,NULL,1196,16,7.74,0,,0,0000-00-00 00:00:00
20735,78,40,NULL,1196,0,OT,0,,0,0000-00-00 00:00:00
20736,110,61,NULL,1196,7,5.45,0,,0,0000-00-00 00:00:00
20737,47,77,NULL,1196,0,---,0,,0,0000-00-00 00:00:00
20739,49,92,NULL,1196,1,5.12,5,,0,0000-00-00 00:00:00
20740,39,65,NULL,1196,0,NT,0,NULL,0,0000-00-00 00:00:00
20741,75,37,NULL,1196,6,5.39,0,,0,0000-00-00 00:00:00
20743,104,72,NULL,1196,0,NT,0,,0,0000-00-00 00:00:00
20744,85,48,NULL,1196,15,7.19,0,,0,0000-00-00 00:00:00
20745,37,66,NULL,1196,4,5.34,2,,0,0000-00-00 00:00:00
20746,82,44,NULL,1196,14,6.7,0,,0,0000-00-00 00:00:00
20747,100,76,NULL,1196,10,5.9,0,,0,0000-00-00 00:00:00
20748,3,1,NULL,1196,2,5.22,4,,0,0000-00-00 00:00:00
20749,107,64,NULL,1196,12,6.11,0,,0,0000-00-00 00:00:00
20750,45,71,NULL,1196,0,---,0,,0,0000-00-00 00:00:00
20751,153,52,NULL,1196,8,5.49,0,,0,0000-00-00 00:00:00
20752,180,19,NULL,1196,0,NT,0,,0,0000-00-00 00:00:00
20753,90,53,NULL,1196,9,5.89,0,,0,0000-00-00 00:00:00
20754,97,59,NULL,1196,5,5.36,1,,0,0000-00-00 00:00:00
20755,91,54,NULL,1196,0,OT,0,,0,0000-00-00 00:00:00
20756,129,47,NULL,1196,13,6.56,0,,0,0000-00-00 00:00:00
20757,74,36,NULL,1196,0,NT,0,,0,0000-00-00 00:00:00
20758,41,68,NULL,1197,4,9.49,1.5,,0,0000-00-00 00:00:00
20759,12,6,NULL,1197,16,14.87,0,,0,0000-00-00 00:00:00
20760,102,74,NULL,1197,8,10.29,0,,0,0000-00-00 00:00:00
20762,20,18,NULL,1197,2,9.04,4,,0,0000-00-00 00:00:00
20764,13,8,NULL,1197,0,---,0,NULL,0,0000-00-00 00:00:00
20765,78,40,NULL,1197,17,14.9,0,,0,0000-00-00 00:00:00
20766,110,61,NULL,1197,0,NT,0,NULL,0,0000-00-00 00:00:00
20767,47,77,NULL,1197,0,---,0,,0,0000-00-00 00:00:00
20769,49,92,NULL,1197,6,9.73,0,,0,0000-00-00 00:00:00
20770,39,65,NULL,1197,12,11.71,0,,0,0000-00-00 00:00:00
20771,75,37,NULL,1197,4,9.49,1.5,,0,0000-00-00 00:00:00
20773,104,72,NULL,1197,3,9.08,3,,0,0000-00-00 00:00:00
20774,85,48,NULL,1197,14,12.72,0,,0,0000-00-00 00:00:00
20775,37,66,NULL,1197,1,9.02,5,,0,0000-00-00 00:00:00
20776,82,44,NULL,1197,10,10.82,0,,0,0000-00-00 00:00:00
20777,100,76,NULL,1197,7,9.91,0,,0,0000-00-00 00:00:00
20778,3,1,NULL,1197,9,10.44,0,,0,0000-00-00 00:00:00
20779,107,64,NULL,1197,0,NT,0,NULL,0,0000-00-00 00:00:00
20780,45,71,NULL,1197,0,---,0,,0,0000-00-00 00:00:00
20781,153,52,NULL,1197,0,NT,0,,0,0000-00-00 00:00:00
20782,180,19,NULL,1197,15,13.67,0,,0,0000-00-00 00:00:00
20783,90,53,NULL,1197,0,---,0,,0,0000-00-00 00:00:00
20784,97,59,NULL,1197,11,10.85,0,,0,0000-00-00 00:00:00
20785,91,54,NULL,1197,8,10.29,0,,0,0000-00-00 00:00:00
20786,129,47,NULL,1197,5,9.72,0,,0,0000-00-00 00:00:00
20787,74,36,NULL,1197,13,11.74,0,,0,0000-00-00 00:00:00
20788,41,68,NULL,1198,6,13.12,0,NULL,0,0000-00-00 00:00:00
20789,12,6,NULL,1198,2,12.69,4,NULL,0,0000-00-00 00:00:00
20790,102,74,NULL,1198,8,13.77,0,NULL,0,0000-00-00 00:00:00
20792,20,18,NULL,1198,18,19.92,0,NULL,0,0000-00-00 00:00:00
20794,13,8,NULL,1198,0,---,0,NULL,0,0000-00-00 00:00:00
20795,78,40,NULL,1198,12,15.14,0,NULL,0,0000-00-00 00:00:00
20796,110,61,NULL,1198,14,16.52,0,NULL,0,0000-00-00 00:00:00
20797,47,77,NULL,1198,9,14.05,0,NULL,0,0000-00-00 00:00:00
20799,49,92,NULL,1198,7,13.24,0,NULL,0,0000-00-00 00:00:00
20800,39,65,NULL,1198,0,OT,0,NULL,0,0000-00-00 00:00:00
20801,75,37,NULL,1198,16,18.04,0,NULL,0,0000-00-00 00:00:00
20803,104,72,NULL,1198,15,18.03,0,NULL,0,0000-00-00 00:00:00
20804,85,48,NULL,1198,0,OT,0,NULL,0,0000-00-00 00:00:00
20805,37,66,NULL,1198,1,12.54,5,NULL,0,0000-00-00 00:00:00
20806,82,44,NULL,1198,0,NT,0,NULL,0,0000-00-00 00:00:00
20807,100,76,NULL,1198,11,14.85,0,NULL,0,0000-00-00 00:00:00
20808,3,1,NULL,1198,13,15.77,0,NULL,0,0000-00-00 00:00:00
20809,107,64,NULL,1198,0,OT,0,NULL,0,0000-00-00 00:00:00
20811,153,52,NULL,1198,5,12.96,1,NULL,0,0000-00-00 00:00:00
20812,180,19,NULL,1198,17,18.58,0,NULL,0,0000-00-00 00:00:00
20813,90,53,NULL,1198,0,---,0,NULL,0,0000-00-00 00:00:00
20814,97,59,NULL,1198,4,12.84,2,NULL,0,0000-00-00 00:00:00
20815,91,54,NULL,1198,0,NT,0,NULL,0,0000-00-00 00:00:00
20816,129,47,NULL,1198,3,12.78,3,NULL,0,0000-00-00 00:00:00
20817,74,36,NULL,1198,10,14.47,0,NULL,0,0000-00-00 00:00:00
20818,41,68,NULL,1199,8,9.06,0,,0,0000-00-00 00:00:00
20819,12,6,NULL,1199,4,8.19,0.5,,0,0000-00-00 00:00:00
20820,102,74,NULL,1199,16,14.36,0,,0,0000-00-00 00:00:00
20822,20,18,NULL,1199,3,8,2.5,,0,0000-00-00 00:00:00
20824,13,8,NULL,1199,14,13.76,0,,0,0000-00-00 00:00:00
20825,78,40,NULL,1199,0,OT,0,,0,0000-00-00 00:00:00
20826,110,61,NULL,1199,0,---,0,NULL,0,0000-00-00 00:00:00
20827,47,77,NULL,1199,15,14.09,0,,0,0000-00-00 00:00:00
20829,49,92,NULL,1199,9,10.2,0,,0,0000-00-00 00:00:00
20830,39,65,NULL,1199,0,OT,0,NULL,0,0000-00-00 00:00:00
20831,75,37,NULL,1199,5,8.2,0,,0,0000-00-00 00:00:00
20833,104,72,NULL,1199,4,8.19,0.5,,0,0000-00-00 00:00:00
20834,85,48,NULL,1199,0,OT,0,,0,0000-00-00 00:00:00
20835,37,66,NULL,1199,1,7.84,5,,0,0000-00-00 00:00:00
20836,82,44,NULL,1199,7,8.35,0,,0,0000-00-00 00:00:00
20837,100,76,NULL,1199,0,OT,0,,0,0000-00-00 00:00:00
20838,3,1,NULL,1199,12,12.93,0,,0,0000-00-00 00:00:00
20839,107,64,NULL,1199,0,OT,0,NULL,0,0000-00-00 00:00:00
20841,153,52,NULL,1199,2,7.88,4,,0,0000-00-00 00:00:00
20842,180,19,NULL,1199,6,8.26,0,,0,0000-00-00 00:00:00
20843,90,53,NULL,1199,11,12.1,0,,0,0000-00-00 00:00:00
20844,97,59,NULL,1199,3,8,2.5,,0,0000-00-00 00:00:00
20845,91,54,NULL,1199,13,13.5,0,,0,0000-00-00 00:00:00
20846,129,47,NULL,1199,0,---,0,,0,0000-00-00 00:00:00
20847,74,36,NULL,1199,0,OT,0,,0,0000-00-00 00:00:00
20848,41,68,NULL,1200,9,9.64,0,,0,0000-00-00 00:00:00
20849,12,6,NULL,1200,8,9.63,0,,0,0000-00-00 00:00:00
20850,102,74,NULL,1200,18,12.06,0,,0,0000-00-00 00:00:00
20852,20,18,NULL,1200,4,9.28,1,,0,0000-00-00 00:00:00
20854,13,8,NULL,1200,23,13.75,0,,0,0000-00-00 00:00:00
20855,78,40,NULL,1200,12,10.1,0,,0,0000-00-00 00:00:00
20856,110,61,NULL,1200,4,9.28,1,,0,0000-00-00 00:00:00
20857,47,77,NULL,1200,14,11.05,0,,0,0000-00-00 00:00:00
20859,49,92,NULL,1200,3,9.27,3,,0,0000-00-00 00:00:00
20860,39,65,NULL,1200,19,12.84,0,,0,0000-00-00 00:00:00
20861,75,37,NULL,1200,2,9.14,4,,0,0000-00-00 00:00:00
20863,104,72,NULL,1200,4,9.28,1,,0,0000-00-00 00:00:00
20864,85,48,NULL,1200,13,10.22,0,,0,0000-00-00 00:00:00
20865,37,66,NULL,1200,15,11.1,0,,0,0000-00-00 00:00:00
20866,82,44,NULL,1200,9,9.64,0,,0,0000-00-00 00:00:00
20867,100,76,NULL,1200,11,9.79,0,,0,0000-00-00 00:00:00
20868,3,1,NULL,1200,1,9.04,5,,0,0000-00-00 00:00:00
20869,107,64,NULL,1200,20,13.21,0,,0,0000-00-00 00:00:00
20871,153,52,NULL,1200,5,9.32,0,,0,0000-00-00 00:00:00
20872,180,19,NULL,1200,7,9.51,0,,0,0000-00-00 00:00:00
20873,90,53,NULL,1200,10,9.78,0,,0,0000-00-00 00:00:00
20874,97,59,NULL,1200,21,13.39,0,,0,0000-00-00 00:00:00
20875,91,54,NULL,1200,16,11.33,0,,0,0000-00-00 00:00:00
20876,129,47,NULL,1200,22,13.51,0,,0,0000-00-00 00:00:00
20877,74,36,NULL,1200,6,9.36,0,,0,0000-00-00 00:00:00
20878,41,68,NULL,1201,12,8.38,0,,0,0000-00-00 00:00:00
20879,12,6,NULL,1201,8,6.43,0,,0,0000-00-00 00:00:00
20880,102,74,NULL,1201,9,6.58,0,,0,0000-00-00 00:00:00
20882,20,18,NULL,1201,5,6.05,0,,0,0000-00-00 00:00:00
20884,13,8,NULL,1201,0,---,0,NULL,0,0000-00-00 00:00:00
20885,78,40,NULL,1201,0,OT,0,,0,0000-00-00 00:00:00
20886,110,61,NULL,1201,6,6.14,0,,0,0000-00-00 00:00:00
20887,47,77,NULL,1201,0,---,0,,0,0000-00-00 00:00:00
20889,49,92,NULL,1201,3,6.03,2,,0,0000-00-00 00:00:00
20890,39,65,NULL,1201,0,OT,0,NULL,0,0000-00-00 00:00:00
20891,75,37,NULL,1201,7,6.23,0,,0,0000-00-00 00:00:00
21106,106,67,NULL,1201,0,OT,0,,0,7/26/2014 23:26
20893,104,72,NULL,1201,2,5.92,3.5,,0,0000-00-00 00:00:00
20895,37,66,NULL,1201,4,6.04,1,,0,0000-00-00 00:00:00
20896,82,44,NULL,1201,0,OT,0,,0,0000-00-00 00:00:00
20897,100,76,NULL,1201,0,---,0,,0,0000-00-00 00:00:00
20898,3,1,NULL,1201,1,5.7,5,,0,0000-00-00 00:00:00
20899,107,64,NULL,1201,11,7.18,0,,0,0000-00-00 00:00:00
21107,85,48,NULL,1201,0,OT,0,,0,7/26/2014 23:38
20901,153,52,NULL,1201,10,7.03,0,,0,0000-00-00 00:00:00
20902,180,19,NULL,1201,0,OT,0,,0,0000-00-00 00:00:00
20903,90,53,NULL,1201,0,OT,0,,0,0000-00-00 00:00:00
20904,97,59,NULL,1201,2,5.92,3.5,,0,0000-00-00 00:00:00
20905,91,54,NULL,1201,0,---,0,,0,0000-00-00 00:00:00
20906,129,47,NULL,1201,0,---,0,,0,0000-00-00 00:00:00
20907,74,36,NULL,1201,0,OT,0,,0,0000-00-00 00:00:00
20908,41,68,NULL,1202,16,30.46,0,,0,0000-00-00 00:00:00
20909,12,6,NULL,1202,5,24.88,1,,0,0000-00-00 00:00:00
20910,102,74,NULL,1202,13,28.92,0,,0,0000-00-00 00:00:00
20912,20,18,NULL,1202,2,23.76,4,,0,0000-00-00 00:00:00
20914,13,8,NULL,1202,0,---,0,NULL,0,0000-00-00 00:00:00
20915,78,40,NULL,1202,0,OT,0,,0,0000-00-00 00:00:00
20916,110,61,NULL,1202,10,27.08,0,,0,0000-00-00 00:00:00
20917,47,77,NULL,1202,0,---,0,,0,0000-00-00 00:00:00
20919,49,92,NULL,1202,9,"27,17",0,,0,0000-00-00 00:00:00
20920,39,65,NULL,1202,0,33.94,0,,0,0000-00-00 00:00:00
20921,75,37,NULL,1202,7,25.8,0,,0,0000-00-00 00:00:00
20923,104,72,NULL,1202,6,25.69,0,,0,0000-00-00 00:00:00
20924,85,48,NULL,1202,8,26.63,0,,0,0000-00-00 00:00:00
20925,37,66,NULL,1202,3,23.88,3,,0,0000-00-00 00:00:00
20926,82,44,NULL,1202,0,OT,0,,0,0000-00-00 00:00:00
20927,100,76,NULL,1202,0,---,0,,0,0000-00-00 00:00:00
20928,3,1,NULL,1202,1,20.29,5,,0,0000-00-00 00:00:00
20929,107,64,NULL,1202,17,33.13,0,,0,0000-00-00 00:00:00
20931,153,52,NULL,1202,9,27,0,,0,0000-00-00 00:00:00
20932,180,19,NULL,1202,0,---,0,,0,0000-00-00 00:00:00
20933,90,53,NULL,1202,11,27.57,0,,0,0000-00-00 00:00:00
20934,97,59,NULL,1202,4,24.15,2,,0,0000-00-00 00:00:00
20935,91,54,NULL,1202,15,29.26,0,,0,0000-00-00 00:00:00
20936,129,47,NULL,1202,0,OT,0,,0,0000-00-00 00:00:00
20937,74,36,NULL,1202,12,27.81,0,,0,0000-00-00 00:00:00
20944,63,24,NULL,1231,0,---,0,NULL,0,0000-00-00 00:00:00
20945,89,52,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20946,129,47,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20947,73,35,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20948,85,48,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20949,82,44,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20950,90,53,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20951,84,94,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20952,74,36,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20953,91,54,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20954,182,64,NULL,1231,0,OT,0,,0,0000-00-00 00:00:00
20958,75,37,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20956,168,72,NULL,1231,0,---,0,,0,0000-00-00 00:00:00
20957,167,6,NULL,1231,0,---,0,NULL,0,0000-00-00 00:00:00
20959,6,5,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20960,28,19,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20961,97,59,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20962,78,40,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20963,63,24,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20964,89,52,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20965,129,47,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20966,73,35,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20967,85,48,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20968,82,44,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20969,90,53,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20970,84,94,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20971,74,36,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20972,91,54,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20973,182,64,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20974,163,1,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20975,166,8,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20976,168,72,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20977,167,6,NULL,1232,0,,0,NULL,0,0000-00-00 00:00:00
20978,75,37,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20979,6,5,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20980,28,19,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20981,97,59,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20982,78,40,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20983,63,24,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20984,89,52,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20985,129,47,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20986,73,35,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20987,85,48,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20988,82,44,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20989,90,53,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20990,84,94,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20991,74,36,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20992,91,54,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20993,182,64,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20994,163,1,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20995,166,8,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20996,168,72,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20997,167,6,NULL,1233,0,,0,NULL,0,0000-00-00 00:00:00
20998,75,37,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
20999,6,5,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21000,28,19,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21001,97,59,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21002,78,40,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21003,63,24,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21004,89,52,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21005,129,47,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21006,73,35,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21007,85,48,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21008,82,44,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21009,90,53,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21010,84,94,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21011,74,36,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21012,91,54,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21013,182,64,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21014,163,1,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21015,166,8,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21016,168,72,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21017,167,6,NULL,1234,0,,0,NULL,0,0000-00-00 00:00:00
21018,75,37,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21019,6,5,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21020,28,19,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21021,97,59,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21022,78,40,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21023,63,24,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21024,89,52,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21025,129,47,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21026,73,35,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21027,85,48,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21028,82,44,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21029,90,53,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21030,84,94,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21031,74,36,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21032,91,54,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21033,182,64,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21034,163,1,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21035,166,8,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21036,168,72,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21037,167,6,NULL,1235,0,,0,NULL,0,0000-00-00 00:00:00
21038,75,37,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21039,6,5,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21040,28,19,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21041,97,59,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21042,78,40,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21043,63,24,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21044,89,52,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21045,129,47,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21046,73,35,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21047,85,48,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21048,82,44,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21049,90,53,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
21050,84,94,NULL,1236,0,,0,NULL,0,0000-00-00 00:00:00
