id,seasondrill_id,type,ordering,start_date,end_date,description,comment,checked_out,checked_out_time,published
1,1,1,1,6/6/2011 6:29,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
8,1,5,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
3,1,2,1,6/6/2011 2:29,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
4,3,1,1,6/5/2010 6:16,6/5/2010 6:16,,,0,3/16/2012 10:19,1
5,3,2,1,6/5/2010 6:16,6/5/2010 6:16,,,0,3/16/2012 10:30,1
6,4,10,1,9/17/2011 8:09,9/17/2011 8:09,,,0,0000-00-00 00:00:00,1
7,4,9,1,9/17/2011 8:19,9/17/2011 8:19,,,0,3/16/2012 12:20,1
10,4,11,6,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,3/21/2012 4:19,1
12,8,1,1,6/2/2012 15:36,6/2/2012 15:36,,,0,0000-00-00 00:00:00,1
13,8,29,15,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
14,8,2,8,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
15,8,3,11,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:42,1
16,8,4,14,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:42,1
17,8,6,16,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:43,1
18,8,7,17,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:43,1
19,8,8,18,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:43,1
28,10,1,27,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:51,1
29,10,2,28,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:51,1
30,10,35,29,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
31,10,4,30,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:51,1
32,10,5,31,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:51,1
33,10,6,32,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:51,1
34,10,36,33,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
35,10,8,34,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 5:52,1
496,82,1,447,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:24,1
495,81,8,446,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:13,1
494,81,7,445,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:12,1
493,81,6,444,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:11,1
52,21,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
53,21,2,51,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
54,21,3,52,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
55,21,4,54,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
56,21,112,55,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
57,21,6,57,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
58,21,7,74,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
59,21,8,75,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
60,19,85,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
61,19,2,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
62,19,3,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
63,19,4,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
64,19,5,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
65,19,6,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
66,19,7,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
67,19,8,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
502,82,8,453,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:35,1
501,82,5,451,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/26/2012 23:32,1
76,16,1,58,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:05,1
77,16,86,76,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
78,16,91,77,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
79,16,4,78,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:06,1
80,16,5,79,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:06,1
81,16,6,80,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:06,1
82,16,89,81,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
83,16,8,82,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:06,1
84,15,1,83,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:12,1
85,15,5,87,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:12,1
86,15,2,84,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:12,1
87,15,8,90,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:13,1
88,15,4,86,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:13,1
89,15,3,85,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:13,1
90,15,33,88,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
91,15,7,89,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:13,1
92,14,1,91,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:19,1
93,14,2,92,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:19,1
94,14,3,93,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:19,1
95,14,4,94,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:19,1
96,14,5,95,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
97,14,6,96,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:19,1
98,14,7,97,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:20,1
99,14,8,98,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:20,1
100,30,1,99,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:21,1
101,30,2,100,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:21,1
102,30,3,101,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:21,1
103,30,4,102,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:21,1
104,30,5,103,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:22,1
105,30,6,104,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:22,1
106,30,7,105,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:22,1
107,30,8,106,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:22,1
108,35,1,107,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
109,35,2,108,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
110,35,3,109,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
111,35,4,110,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
112,35,5,111,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
113,35,6,112,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
114,35,7,113,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
115,35,8,114,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
116,34,1,115,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:37,1
117,34,2,116,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:37,1
118,34,3,117,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:37,1
119,34,4,118,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:38,1
120,34,5,119,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:38,1
121,34,6,120,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:38,1
122,34,7,121,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:38,1
123,34,8,122,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:38,1
124,33,1,123,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:38,1
125,33,2,124,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:39,1
126,33,3,125,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:39,1
127,33,4,126,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:39,1
128,33,5,127,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:39,1
129,33,6,128,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:39,1
130,33,7,129,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:39,1
131,33,8,130,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 6:39,1
132,20,1,131,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
133,20,12,132,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
134,20,2,133,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
135,20,17,134,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
136,20,3,135,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
137,20,4,136,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
138,20,5,137,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
139,20,16,138,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
140,20,13,139,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
141,20,89,140,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
142,20,6,141,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
143,20,14,142,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
144,20,8,143,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
569,88,1,483,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 3:41,1
568,74,8,482,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 3:23,1
567,74,93,481,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 3:13,1
566,74,6,480,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 1:30,1
565,74,5,479,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 1:30,1
564,74,4,478,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 1:30,1
563,74,3,477,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 1:26,1
562,74,2,476,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 1:22,1
174,26,1,171,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:45,1
175,26,20,174,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:45,1
176,26,21,175,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:46,1
177,26,19,176,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:46,1
178,26,14,177,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:46,1
179,26,32,178,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
180,26,18,179,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:46,1
181,26,8,180,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:47,1
182,27,1,181,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
183,27,20,182,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:48,1
184,27,21,183,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:48,1
185,27,19,184,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:48,1
186,27,40,185,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
187,27,18,187,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:48,1
188,27,8,188,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:49,1
576,88,8,490,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:14,1
575,88,7,489,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
574,88,6,488,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
573,88,5,487,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 4:02,1
572,88,4,486,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,8/30/2012 3:58,1
571,88,94,485,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
197,36,12,196,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:59,1
198,36,1,197,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:59,1
199,36,3,199,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:59,1
200,36,2,198,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 13:59,1
201,36,4,200,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:00,1
202,36,5,201,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:00,1
203,36,13,203,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:00,1
204,36,6,202,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:00,1
205,36,7,204,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:01,1
206,36,8,205,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:01,1
207,37,1,206,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:03,1
208,37,2,207,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:03,1
209,37,3,208,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:03,1
210,37,4,209,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:03,1
211,37,5,210,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:03,1
212,37,6,211,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:03,1
213,37,13,212,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:04,1
214,37,7,213,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:04,1
215,37,8,214,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:04,1
216,38,1,215,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:05,1
217,38,2,216,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:05,1
218,38,3,217,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:05,1
219,38,4,218,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:05,1
220,38,5,219,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:05,1
221,38,13,220,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
222,38,6,221,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
223,38,7,222,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:06,1
224,38,8,223,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:06,1
225,39,1,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
226,39,2,224,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:07,1
227,39,3,225,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:07,1
228,39,4,226,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:07,1
229,39,6,228,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:07,1
230,39,13,229,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:08,1
231,39,5,227,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:08,1
232,39,16,230,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:09,1
233,39,8,231,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:09,1
234,40,12,231,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
235,40,2,233,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:10,1
236,40,5,234,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:11,1
237,40,7,238,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
238,40,6,235,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:11,1
239,40,14,236,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:11,1
240,40,13,237,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
241,40,8,239,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:12,1
242,41,1,240,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:14,1
243,41,2,241,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:14,1
244,41,3,242,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:14,1
247,41,6,245,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:14,1
248,41,13,246,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:14,1
249,41,7,247,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:14,1
250,41,8,248,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:15,1
251,42,1,249,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:15,0
252,42,2,250,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:15,0
253,42,3,251,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:15,0
254,42,4,252,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:15,0
255,42,5,253,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:16,0
256,42,6,254,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:16,0
257,42,13,255,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:16,0
258,42,7,256,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:16,0
259,42,8,257,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/4/2012 14:16,0
260,43,27,258,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:04,1
261,43,23,259,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:04,1
262,43,12,260,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:05,1
263,43,20,261,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:05,1
264,43,24,262,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:05,1
265,43,21,263,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:06,1
266,43,19,264,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:06,1
267,43,25,265,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
268,43,26,266,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:06,1
269,43,6,267,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:06,1
270,44,27,268,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:12,1
271,44,23,269,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:12,1
272,44,12,270,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:12,1
273,44,20,271,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:12,1
274,44,24,272,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:13,1
275,44,21,273,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:13,1
276,44,19,274,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:13,1
277,44,25,275,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:13,1
278,44,26,276,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:13,1
279,44,33,277,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
280,45,22,278,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:14,1
281,45,23,279,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:14,1
282,45,12,280,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:14,1
283,45,20,281,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:14,1
284,45,24,282,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:15,1
285,45,21,283,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:15,1
286,45,19,284,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:15,1
287,45,25,285,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:15,1
288,45,26,286,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:15,1
289,45,33,287,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
290,46,27,288,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:16,1
291,46,23,289,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:16,1
292,46,12,290,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:16,1
293,46,20,291,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:22,1
294,46,24,292,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:23,1
295,46,21,293,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:23,1
296,46,19,294,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:23,1
297,46,25,295,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:23,1
298,46,26,296,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:24,1
299,46,33,297,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
300,47,108,1,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,0000-00-00 00:00:00,1
301,47,23,299,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:25,1
302,47,12,300,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:25,1
303,47,20,301,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:25,0
304,47,24,302,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:25,0
305,47,21,303,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:25,0
306,47,19,304,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:25,0
307,47,25,305,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:26,0
308,47,26,306,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:26,0
309,47,6,307,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:26,0
310,48,27,308,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:27,1
311,48,23,309,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:27,1
312,48,12,310,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:27,1
313,48,20,311,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:27,1
314,48,24,312,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:27,1
315,48,21,313,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:28,1
316,48,19,314,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:28,1
317,48,25,315,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:28,1
318,48,26,316,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:28,1
319,48,6,317,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 7:28,1
320,49,28,319,0000-00-00 00:00:00,0000-00-00 00:00:00,,,0,6/5/2012 12:38,1
324,31,1,318,6/30/2012 10:39,6/30/2012 10:39,,,0,0000-00-00 00:00:00,1
325,31,2,320,6/30/2012 10:40,6/30/2012 10:40,,,0,7/12/2012 14:40,1
326,31,3,321,6/30/2012 10:41,6/30/2012 10:41,,,0,7/12/2012 14:41,1
327,31,4,322,6/30/2012 10:41,6/30/2012 10:41,,,0,7/12/2012 14:41,1
328,31,5,322,6/30/2012 10:42,6/30/2012 10:42,,,0,0000-00-00 00:00:00,1
